id,pnr,pasajero_id,vuelo_id,asiento,estado_ticket,fecha_emision
20912,R9ZTSZ,194,146,20C,CONFIRMADO,2025-10-19 20:24:54
20913,7GCOK3,161,146,21F,CONFIRMADO,2025-11-14 00:24:54
20914,SF9ULA,204,146,14E,EMITIDO,2025-10-17 13:24:54
20915,OO9OBE,27,146,15A,EMITIDO,2025-11-03 01:24:54
20916,63VXNG,317,146,8A,CONFIRMADO,2025-11-01 04:24:54
20917,8HSDQ4,491,146,8D,CONFIRMADO,2025-11-03 08:24:54
20918,ERLYXZ,80,146,4C,EMITIDO,2025-11-04 14:24:54
20919,C8A3W3,310,146,21C,CONFIRMADO,2025-10-25 05:24:54
20920,IJ3FNX,102,146,13E,EMITIDO,2025-11-08 19:24:54
20921,HFKZP7,36,146,5E,CONFIRMADO,2025-11-08 12:24:54
20922,TYD4VN,140,146,9B,EMITIDO,2025-10-28 20:24:54
20923,4FFOZH,11,146,17C,CONFIRMADO,2025-10-18 15:24:54
20924,8BJWOO,452,146,17D,EMITIDO,2025-10-25 23:24:54
20925,D03YSM,391,146,11F,CONFIRMADO,2025-10-17 14:24:54
20926,CS5C05,367,146,11C,CONFIRMADO,2025-10-24 03:24:54
20927,UBLZ7V,478,146,5B,EMITIDO,2025-11-08 19:24:54
20928,S7LPT9,417,146,2F,CONFIRMADO,2025-11-09 14:24:54
20929,1SL53N,380,146,14C,CONFIRMADO,2025-11-05 13:24:54
20930,XWZBV7,202,146,1A,EMITIDO,2025-10-22 14:24:54
20931,6O0XC9,426,146,13C,EMITIDO,2025-11-05 08:24:54
20932,W6OIP1,324,146,19B,CONFIRMADO,2025-11-03 02:24:54
20933,88DRL0,259,146,12D,EMITIDO,2025-10-26 11:24:54
20934,WO4JYY,490,146,9C,CONFIRMADO,2025-11-09 13:24:54
20935,42I7JP,74,146,21B,CONFIRMADO,2025-10-15 19:24:54
20936,VHKZUZ,493,146,15D,CONFIRMADO,2025-10-18 19:24:54
20937,JC7QDU,377,146,6C,CONFIRMADO,2025-10-29 21:24:54
20938,EP2R2M,486,146,22B,CONFIRMADO,2025-10-24 10:24:54
20939,UDSLFG,241,146,8C,CONFIRMADO,2025-10-23 00:24:54
20940,ZLFY6K,237,146,20F,EMITIDO,2025-11-03 23:24:54
20941,XSQE3P,496,146,16C,CONFIRMADO,2025-11-07 12:24:54
20942,VX2HIA,435,146,12E,EMITIDO,2025-10-29 20:24:54
20943,JUT5EK,319,146,15C,CONFIRMADO,2025-11-07 10:24:54
20944,WLYE8E,402,146,21E,CONFIRMADO,2025-11-03 13:24:54
20945,WH31KZ,455,146,22A,CONFIRMADO,2025-10-19 09:24:54
20946,OTM8N8,25,146,18A,CONFIRMADO,2025-11-10 12:24:54
20947,FGCV9Y,99,146,4E,CONFIRMADO,2025-11-05 09:24:54
20948,L4BB34,487,146,22D,CONFIRMADO,2025-10-18 09:24:54
20949,43KNN0,309,146,19D,CONFIRMADO,2025-10-21 19:24:54
20950,5HUHRH,244,146,22E,CONFIRMADO,2025-10-22 02:24:54
20951,ZUEWRS,137,146,16A,CONFIRMADO,2025-10-18 20:24:54
20952,YG2ZDM,348,146,7F,CONFIRMADO,2025-10-15 18:24:54
20953,CD9XQA,98,146,17E,EMITIDO,2025-11-06 15:24:54
20954,TGTI1O,281,146,19F,CONFIRMADO,2025-11-08 23:24:54
20955,BIO4J2,101,146,9F,CONFIRMADO,2025-11-13 15:24:54
20956,E2FXBT,77,146,9D,CONFIRMADO,2025-10-17 15:24:54
20957,AFYJUU,226,146,7C,EMITIDO,2025-11-02 17:24:54
20958,7W94K6,239,146,20D,CONFIRMADO,2025-10-28 08:24:54
20959,WYHLE5,212,146,5D,CONFIRMADO,2025-10-16 04:24:54
20960,8HVLYQ,115,146,6F,CONFIRMADO,2025-11-06 15:24:54
20961,XSIAR6,430,146,22C,CONFIRMADO,2025-11-03 17:24:54
20962,MVY3DR,399,146,23D,EMITIDO,2025-10-31 20:24:54
20963,ZTX9XV,125,146,3D,CONFIRMADO,2025-10-22 20:24:54
20964,5D1N7M,257,146,1B,CONFIRMADO,2025-10-22 03:24:54
20965,Q35ICQ,174,146,7E,CONFIRMADO,2025-11-07 08:24:54
20966,XFBNOT,221,146,19E,EMITIDO,2025-11-04 21:24:54
20967,JPRN6P,420,146,4D,CONFIRMADO,2025-11-08 03:24:54
20968,KYQB39,312,146,6E,CONFIRMADO,2025-10-29 13:24:54
20969,B3ROX4,197,146,18B,CONFIRMADO,2025-11-07 12:24:54
20970,PZHF8W,459,146,5F,EMITIDO,2025-11-14 05:24:54
20971,94U5IA,46,146,4B,EMITIDO,2025-11-06 18:24:54
20972,7XCMT3,482,146,6A,CONFIRMADO,2025-11-10 06:24:54
20973,IP1XSU,33,146,15F,CONFIRMADO,2025-11-04 09:24:54
20974,UQUIQR,401,146,2C,CONFIRMADO,2025-10-28 07:24:54
20975,XU0ML2,416,146,9A,EMITIDO,2025-10-20 16:24:54
20976,QK2KYL,472,146,7B,EMITIDO,2025-10-19 18:24:54
20977,0RRLI9,255,146,12A,CONFIRMADO,2025-10-29 21:24:54
20978,K91FZN,133,146,18C,CONFIRMADO,2025-10-29 16:24:54
20979,HE9328,347,146,20B,CONFIRMADO,2025-10-31 03:24:54
20980,ESKMH5,346,146,23C,CONFIRMADO,2025-10-17 17:24:54
20981,2KNLBK,287,146,20E,CONFIRMADO,2025-10-29 16:24:54
20982,WGSD5D,143,146,11B,CONFIRMADO,2025-10-22 10:24:54
20983,H65BKM,151,146,10B,CONFIRMADO,2025-11-08 00:24:54
20984,MU70G2,341,146,3A,CANCELADO,2025-11-05 13:24:54
20985,W1UMBD,236,146,3E,EMITIDO,2025-10-20 02:24:54
20986,U740DP,61,146,3C,EMITIDO,2025-10-25 01:24:54
20987,RK49WC,181,146,16E,CONFIRMADO,2025-10-28 05:24:54
20988,7K16QQ,8,146,10A,EMITIDO,2025-10-23 01:24:54
20989,7HQXOS,71,147,16F,EMITIDO,2025-10-23 22:24:54
20990,XTA0BB,66,147,28F,CANCELADO,2025-10-23 14:24:54
20991,1KOARF,275,147,29B,CANCELADO,2025-11-01 12:24:54
20992,91L3GX,472,147,8D,CONFIRMADO,2025-11-11 23:24:54
20993,91XQU8,158,147,8C,EMITIDO,2025-10-24 10:24:54
20994,X55XK1,79,147,20A,EMITIDO,2025-11-06 00:24:54
20995,J2OA83,223,147,10F,CONFIRMADO,2025-10-26 06:24:54
20996,LPGJCW,303,147,24C,CONFIRMADO,2025-10-22 14:24:54
20997,LXOFBB,142,147,24F,CONFIRMADO,2025-11-09 08:24:54
20998,R53KI8,412,147,5E,CONFIRMADO,2025-10-24 20:24:54
20999,611Y7X,374,147,21C,CONFIRMADO,2025-11-14 03:24:54
21000,G0321U,143,147,18B,CONFIRMADO,2025-11-05 04:24:54
21001,H100SC,292,147,10C,CONFIRMADO,2025-11-13 07:24:54
21002,3U3A99,218,147,28B,CONFIRMADO,2025-10-16 03:24:54
21003,VAQRQX,95,147,1F,EMITIDO,2025-10-24 06:24:54
21004,08B9FZ,326,147,12D,CONFIRMADO,2025-10-29 04:24:54
21005,OGOA1Q,368,147,11D,CANCELADO,2025-10-31 00:24:54
21006,LSSKHY,206,147,11F,CONFIRMADO,2025-10-17 16:24:54
21007,7JGCBD,305,147,18C,CONFIRMADO,2025-10-30 20:24:54
21008,O8IR2R,485,147,12E,CONFIRMADO,2025-10-15 21:24:54
21009,E5VHQV,186,147,13E,CONFIRMADO,2025-10-17 22:24:54
21010,KGDP3H,59,147,6F,CONFIRMADO,2025-11-10 11:24:54
21011,XO3MHR,85,147,22F,CONFIRMADO,2025-10-31 07:24:54
21012,GXGZ7Q,199,147,28D,CONFIRMADO,2025-10-21 13:24:54
21013,4CYL7E,101,147,17C,EMITIDO,2025-10-21 12:24:54
21014,BL5MVF,441,147,20E,CONFIRMADO,2025-11-03 14:24:54
21015,93UTXZ,176,147,11E,EMITIDO,2025-10-18 06:24:54
21016,OQ4JMS,311,147,4E,CONFIRMADO,2025-10-18 00:24:54
21017,357121,496,147,7D,CONFIRMADO,2025-10-19 14:24:54
21018,CS5MQT,100,147,30F,CONFIRMADO,2025-11-06 08:24:54
21019,KKB638,498,147,9C,CONFIRMADO,2025-11-12 10:24:54
21020,PQUUJG,205,147,28E,EMITIDO,2025-10-31 13:24:54
21021,SN0750,126,147,3D,CONFIRMADO,2025-10-30 16:24:54
21022,30MBRC,380,147,2E,CONFIRMADO,2025-10-28 15:24:54
21023,MAN84M,460,147,23E,CONFIRMADO,2025-11-02 02:24:54
21024,V73LTS,54,147,2C,CONFIRMADO,2025-11-09 00:24:54
21025,JLH7HA,194,147,21B,EMITIDO,2025-10-28 18:24:54
21026,51AKIL,379,147,12C,CONFIRMADO,2025-11-07 06:24:54
21027,LWE8WS,455,147,3A,CONFIRMADO,2025-10-23 22:24:54
21028,MR1M7T,162,147,8A,EMITIDO,2025-11-01 02:24:54
21029,E0R33R,157,147,24B,CONFIRMADO,2025-10-23 11:24:54
21030,X5CRK8,283,147,22D,CONFIRMADO,2025-10-22 19:24:54
21031,AE8LIL,149,147,6C,CONFIRMADO,2025-11-04 19:24:54
21032,74TGU0,290,147,18A,CONFIRMADO,2025-10-25 13:24:54
21033,0XVLCH,37,147,24A,CONFIRMADO,2025-11-01 14:24:54
21034,18GWXK,51,147,11B,EMITIDO,2025-10-19 17:24:54
21035,ALSC8F,347,147,31E,CANCELADO,2025-10-30 03:24:54
21036,214ED4,322,147,20D,CONFIRMADO,2025-11-10 14:24:54
21037,37CFHK,365,147,12B,EMITIDO,2025-10-31 22:24:54
21038,U8VP27,301,147,23B,EMITIDO,2025-11-10 14:24:54
21039,47T7HE,153,147,9E,CONFIRMADO,2025-10-27 04:24:54
21040,8BWOL1,128,147,3E,CANCELADO,2025-10-24 03:24:54
21041,5M7RNG,414,147,5F,CONFIRMADO,2025-10-15 13:24:54
21042,AQS0O4,411,147,9F,CONFIRMADO,2025-11-12 00:24:54
21043,VAWSZQ,259,147,4A,EMITIDO,2025-10-31 01:24:54
21044,Z6J12F,251,147,16D,CONFIRMADO,2025-11-12 10:24:54
21045,9IKAUZ,377,147,1E,CONFIRMADO,2025-11-05 21:24:54
21046,F9T3UU,195,147,9D,CONFIRMADO,2025-10-17 08:24:54
21047,UU6UQO,361,147,30A,CONFIRMADO,2025-10-23 14:24:54
21048,2Y9EJA,341,147,6E,CANCELADO,2025-10-26 06:24:54
21049,2A37OD,25,147,15A,EMITIDO,2025-10-23 05:24:54
21050,TAQRAJ,228,147,16E,CANCELADO,2025-10-20 05:24:54
21051,ATVW6S,442,147,19E,EMITIDO,2025-10-30 10:24:54
21052,IID8HP,425,147,7C,EMITIDO,2025-10-27 23:24:54
21053,WL3X9X,282,147,5A,CANCELADO,2025-10-25 15:24:54
21054,9IG8Z6,373,147,16C,EMITIDO,2025-11-07 19:24:54
21055,UAMQZD,466,147,29A,EMITIDO,2025-10-15 19:24:54
21056,I1X2Y1,413,147,19A,CONFIRMADO,2025-11-04 23:24:54
21057,JFPZCT,175,147,27D,EMITIDO,2025-10-21 18:24:54
21058,UPYHXW,476,147,23C,CONFIRMADO,2025-11-05 03:24:54
21059,OPBXHH,440,147,13A,EMITIDO,2025-10-19 17:24:54
21060,SRARX8,482,147,19C,EMITIDO,2025-10-16 20:24:54
21061,OFSRBL,81,147,21E,EMITIDO,2025-10-30 06:24:54
21062,EGCYYV,242,147,2B,CONFIRMADO,2025-11-02 10:24:54
21063,NAWNM5,252,147,31C,EMITIDO,2025-11-11 14:24:54
21064,TEUHEH,121,147,22E,CONFIRMADO,2025-11-01 14:24:54
21065,T88PKV,369,147,27C,CONFIRMADO,2025-10-30 06:24:54
21066,H9H9OD,286,147,23D,EMITIDO,2025-10-26 22:24:54
21067,MYUS0U,389,147,8F,CONFIRMADO,2025-11-10 19:24:54
21068,ZYTBRQ,494,147,18D,CONFIRMADO,2025-10-16 14:24:54
21069,709TSD,334,147,5C,CONFIRMADO,2025-10-26 21:24:54
21070,SF9API,260,147,6D,CONFIRMADO,2025-11-07 14:24:54
21071,C147BM,364,147,19F,CONFIRMADO,2025-10-18 13:24:54
21072,LN04BU,452,147,18F,CONFIRMADO,2025-10-28 11:24:54
21073,FJ4G7R,73,147,23F,CONFIRMADO,2025-10-17 01:24:54
21074,I4PFJR,419,147,15B,EMITIDO,2025-10-27 01:24:54
21075,GURKQ4,375,147,26C,EMITIDO,2025-11-11 05:24:54
21076,BMKVMY,366,147,26F,EMITIDO,2025-10-26 11:24:54
21077,EZJ23K,310,147,21D,CONFIRMADO,2025-10-28 08:24:54
21078,YKD6RR,451,147,3F,EMITIDO,2025-10-23 03:24:54
21079,TR7TD6,99,147,17A,CONFIRMADO,2025-11-08 09:24:54
21080,ZP912A,495,147,24D,EMITIDO,2025-10-28 20:24:54
21081,ARZHJ8,48,147,28A,EMITIDO,2025-10-27 03:24:54
21082,PQL4NV,3,147,14E,EMITIDO,2025-10-18 07:24:54
21083,RE8QNH,169,147,20B,CONFIRMADO,2025-10-17 02:24:54
21084,5SC0DB,74,147,13F,EMITIDO,2025-11-05 09:24:54
21085,RFFVAY,52,147,4B,CANCELADO,2025-11-12 11:24:54
21086,ZFZ05J,98,147,19D,CONFIRMADO,2025-11-07 23:24:54
21087,3V3SJH,338,147,15C,CONFIRMADO,2025-10-28 08:24:54
21088,YFOBPB,355,147,10D,CONFIRMADO,2025-10-21 12:24:54
21089,NDQG6G,39,147,3C,CONFIRMADO,2025-11-01 02:24:54
21090,J36CI1,329,147,15D,CONFIRMADO,2025-10-27 05:24:54
21091,JGXOFT,192,147,30D,CONFIRMADO,2025-10-31 18:24:54
21092,YR7PQB,46,147,31D,CONFIRMADO,2025-10-18 02:24:54
21093,GUSONP,21,147,27F,CONFIRMADO,2025-10-15 19:24:54
21094,2GFYMM,313,147,3B,CONFIRMADO,2025-11-13 22:24:54
21095,201FBV,236,147,1D,CONFIRMADO,2025-10-20 03:24:54
21096,70AEFJ,13,147,11C,CONFIRMADO,2025-10-27 07:24:54
21097,LFBN6W,133,147,26D,CONFIRMADO,2025-10-24 19:24:54
21098,WTQH6K,23,147,18E,EMITIDO,2025-10-21 14:24:54
21099,LN7SWC,480,147,31F,CONFIRMADO,2025-10-31 21:24:54
21100,1JKEWS,174,147,14B,CONFIRMADO,2025-10-21 12:24:54
21101,K3XUE1,20,147,19B,CONFIRMADO,2025-10-16 12:24:54
21102,FGLP10,217,147,13C,CONFIRMADO,2025-10-27 05:24:54
21103,DZLLRB,140,147,4F,CONFIRMADO,2025-10-21 18:24:54
21104,BI46MX,473,147,20F,CONFIRMADO,2025-10-29 16:24:54
21105,5A03EZ,391,147,13D,CONFIRMADO,2025-10-19 02:24:54
21106,BUWGF9,370,147,14F,CONFIRMADO,2025-11-03 21:24:54
21107,9M9A3S,102,147,29C,EMITIDO,2025-11-14 00:24:54
21108,QMR8OI,302,147,26E,CONFIRMADO,2025-11-11 22:24:54
21109,H21GLH,493,147,5D,EMITIDO,2025-10-20 15:24:54
21110,AAG344,29,147,30C,EMITIDO,2025-11-07 03:24:54
21111,WBN8IO,468,148,16A,CONFIRMADO,2025-11-06 00:24:54
21112,OAOW6E,499,148,22E,CONFIRMADO,2025-10-30 03:24:54
21113,NRU9G7,95,148,9A,CONFIRMADO,2025-11-09 01:24:54
21114,LT4HKR,467,148,8B,EMITIDO,2025-10-30 05:24:54
21115,BUE57J,187,148,16C,CONFIRMADO,2025-10-29 01:24:54
21116,SZDT9K,409,148,28B,CONFIRMADO,2025-10-29 22:24:54
21117,SQGBKL,192,148,16B,EMITIDO,2025-11-10 04:24:54
21118,YB65IO,290,148,12D,EMITIDO,2025-10-30 08:24:54
21119,OU8UNV,62,148,17A,CONFIRMADO,2025-10-29 16:24:54
21120,6RDGJ1,167,148,18F,CONFIRMADO,2025-10-30 18:24:54
21121,09ZPVF,243,148,28C,CANCELADO,2025-11-03 15:24:54
21122,K7CFBT,45,148,23E,CONFIRMADO,2025-10-19 05:24:54
21123,87DMAV,389,148,5B,CONFIRMADO,2025-10-27 14:24:54
21124,TDE6T1,161,148,3F,CONFIRMADO,2025-10-28 03:24:54
21125,YQ81ZK,61,148,4E,CONFIRMADO,2025-11-05 00:24:54
21126,ZYMKTZ,287,148,30D,CONFIRMADO,2025-10-24 14:24:54
21127,T6WBS7,487,148,27E,EMITIDO,2025-10-22 04:24:54
21128,XXYG2R,34,148,18D,CONFIRMADO,2025-11-03 02:24:54
21129,7DO3I4,50,148,13F,EMITIDO,2025-10-24 16:24:54
21130,7I38VJ,497,148,5F,CONFIRMADO,2025-11-11 08:24:54
21131,C74AY8,451,148,29E,CONFIRMADO,2025-10-21 16:24:54
21132,TD2X48,115,148,21B,CONFIRMADO,2025-10-26 08:24:54
21133,6YTTJU,102,148,16E,CONFIRMADO,2025-11-13 05:24:54
21134,QP58ZW,347,148,19A,EMITIDO,2025-10-21 05:24:54
21135,2XU40V,63,148,7A,CONFIRMADO,2025-10-17 00:24:54
21136,TOEH4M,151,148,28F,CONFIRMADO,2025-10-20 09:24:54
21137,LXTEXS,460,148,23D,EMITIDO,2025-11-12 17:24:54
21138,GA52NR,94,148,13A,CONFIRMADO,2025-10-24 21:24:54
21139,LJW1M2,207,148,17D,CONFIRMADO,2025-11-05 09:24:54
21140,YTHP8V,336,148,6D,EMITIDO,2025-10-20 17:24:54
21141,LBDX88,396,148,6E,CONFIRMADO,2025-10-26 13:24:54
21142,AAFZL7,71,148,6B,CONFIRMADO,2025-10-27 06:24:54
21143,8HW0VP,411,148,22B,CONFIRMADO,2025-11-02 18:24:54
21144,P6GF9S,60,148,3C,CONFIRMADO,2025-11-10 07:24:54
21145,JITWB5,374,148,25C,CONFIRMADO,2025-10-29 22:24:54
21146,9DQB15,179,148,15E,EMITIDO,2025-11-12 00:24:54
21147,NK8LTX,328,148,31F,EMITIDO,2025-10-29 13:24:54
21148,5S9L6U,390,148,26F,CONFIRMADO,2025-10-22 09:24:54
21149,WO2O8Y,343,148,31B,CONFIRMADO,2025-10-25 08:24:54
21150,9XZ2SL,130,148,18E,EMITIDO,2025-11-06 05:24:54
21151,7A4GPN,365,148,2D,CONFIRMADO,2025-11-07 22:24:54
21152,VM01BA,29,148,29A,EMITIDO,2025-10-26 13:24:54
21153,1BOV6D,66,148,2C,CONFIRMADO,2025-10-25 14:24:54
21154,2GSJMW,492,148,31A,CONFIRMADO,2025-11-12 12:24:54
21155,OCBS2T,370,148,17B,CONFIRMADO,2025-10-19 11:24:54
21156,OW4DQE,132,148,31C,CONFIRMADO,2025-10-29 16:24:54
21157,S5LMRG,159,148,21D,CONFIRMADO,2025-10-17 09:24:54
21158,NG078I,239,148,23C,EMITIDO,2025-10-22 10:24:54
21159,BHSA84,252,148,7D,EMITIDO,2025-11-09 13:24:54
21160,68AWC8,42,148,22F,CONFIRMADO,2025-10-19 20:24:54
21161,JS4R11,214,148,12A,CONFIRMADO,2025-11-05 17:24:54
21162,41YWS3,459,148,28D,CANCELADO,2025-10-25 16:24:54
21163,SHEWGJ,493,148,11B,EMITIDO,2025-10-26 10:24:54
21164,HA9H2D,329,148,29F,EMITIDO,2025-10-30 12:24:54
21165,SX80A2,73,148,19C,EMITIDO,2025-10-19 16:24:54
21166,IDUAVU,170,148,2A,EMITIDO,2025-10-15 23:24:54
21167,D5F6VY,280,148,20F,CONFIRMADO,2025-11-06 15:24:54
21168,KQES5Q,310,148,15D,CONFIRMADO,2025-11-04 07:24:54
21169,9D274O,226,148,11E,CONFIRMADO,2025-10-28 13:24:54
21170,OBAQB6,176,148,27B,CONFIRMADO,2025-10-24 18:24:54
21171,HBUSIR,99,148,3B,CONFIRMADO,2025-11-04 23:24:54
21172,UQB2O7,276,148,25D,CONFIRMADO,2025-10-16 22:24:54
21173,VX7PA8,175,148,12F,CONFIRMADO,2025-10-19 18:24:54
21174,7FVCCJ,298,148,14C,EMITIDO,2025-10-15 11:24:54
21175,ZCZ3TR,65,148,29B,CONFIRMADO,2025-10-27 16:24:54
21176,FQYAGM,25,148,9C,CONFIRMADO,2025-11-03 12:24:54
21177,I2J4XD,193,148,19B,CONFIRMADO,2025-10-24 06:24:54
21178,Y9040G,489,148,14A,CONFIRMADO,2025-11-02 02:24:54
21179,8Z8WNH,238,148,8A,CANCELADO,2025-10-27 01:24:54
21180,GGMAUO,28,148,31E,EMITIDO,2025-10-22 22:24:54
21181,GRGKJV,183,148,8E,CONFIRMADO,2025-10-19 23:24:54
21182,L357PC,30,148,16F,CONFIRMADO,2025-10-22 22:24:54
21183,GUISYK,80,148,1D,EMITIDO,2025-11-10 06:24:54
21184,IHQE09,201,148,2B,CONFIRMADO,2025-11-07 18:24:54
21185,GNU1YV,184,148,15B,CONFIRMADO,2025-10-20 19:24:54
21186,OFEA8Z,455,148,21A,EMITIDO,2025-10-29 05:24:54
21187,VD5TCI,311,148,10C,CANCELADO,2025-10-20 08:24:54
21188,98A39F,285,148,3E,EMITIDO,2025-10-20 10:24:54
21189,7YG6CO,470,148,7B,CONFIRMADO,2025-10-24 23:24:54
21190,8544KZ,375,148,3D,CONFIRMADO,2025-11-09 09:24:54
21191,6SGABT,37,148,1E,CONFIRMADO,2025-11-04 11:24:54
21192,Y914T5,215,148,14B,CONFIRMADO,2025-11-08 08:24:54
21193,K2NHQ8,274,148,21E,CONFIRMADO,2025-10-28 09:24:54
21194,6GBDGK,288,148,6C,CANCELADO,2025-10-20 08:24:54
21195,Y2DVA5,361,148,6F,EMITIDO,2025-10-24 19:24:54
21196,9L8X3E,74,148,12E,CONFIRMADO,2025-10-23 04:24:54
21197,RMBFY2,406,148,22D,CONFIRMADO,2025-10-31 08:24:54
21198,DCMGEQ,90,148,10F,CONFIRMADO,2025-10-21 11:24:54
21199,9S7NMG,452,148,10E,CONFIRMADO,2025-11-03 03:24:54
21200,DGTU3O,449,148,28E,CONFIRMADO,2025-10-18 15:24:54
21201,VF3P00,98,148,11F,CONFIRMADO,2025-10-26 11:24:54
21202,IVYOSJ,147,148,11D,CONFIRMADO,2025-10-16 10:24:54
21203,Q1NBLQ,154,148,12B,EMITIDO,2025-11-03 15:24:54
21204,Q7929G,158,148,25B,CONFIRMADO,2025-10-16 20:24:54
21205,OLT7OX,190,148,26C,CONFIRMADO,2025-10-22 02:24:54
21206,JTCNOE,219,148,30A,CONFIRMADO,2025-11-02 00:24:54
21207,9HK0PU,316,148,14E,CONFIRMADO,2025-10-27 09:24:54
21208,ZOM2B0,263,148,30C,CONFIRMADO,2025-10-22 02:24:54
21209,MXPQ6O,318,148,1C,EMITIDO,2025-11-12 16:24:54
21210,DW0XB0,251,148,12C,CONFIRMADO,2025-10-29 14:24:54
21211,95XT6F,300,148,8C,CONFIRMADO,2025-11-11 16:24:54
21212,VPGG1U,284,148,30B,EMITIDO,2025-11-13 21:24:54
21213,FMJ2R5,81,148,13B,CONFIRMADO,2025-11-06 14:24:54
21214,EON36R,4,148,4C,CONFIRMADO,2025-10-26 22:24:54
21215,WF49FA,419,148,16D,EMITIDO,2025-11-09 02:24:54
21216,W1VPF7,320,148,24A,CONFIRMADO,2025-10-29 08:24:54
21217,5SBC03,72,148,5E,CONFIRMADO,2025-10-29 22:24:54
21218,JPWA9H,234,148,23F,CONFIRMADO,2025-10-20 05:24:54
21219,J0Q8X9,422,148,9F,EMITIDO,2025-10-18 07:24:54
21220,V5XCHB,356,148,4A,CONFIRMADO,2025-10-21 09:24:54
21221,8JV8TC,203,148,15C,CONFIRMADO,2025-11-03 18:24:54
21222,XHOW8V,220,148,18C,EMITIDO,2025-10-21 14:24:54
21223,HZQULD,143,148,5A,CONFIRMADO,2025-11-04 18:24:54
21224,0HKWJR,212,148,9D,CONFIRMADO,2025-11-10 22:24:54
21225,6F9M3Q,293,148,4F,EMITIDO,2025-10-21 06:24:54
21226,EJZTR5,332,148,20E,CONFIRMADO,2025-11-13 00:24:54
21227,6DR7DP,333,148,22A,CONFIRMADO,2025-10-26 17:24:54
21228,PIMMTY,437,148,13C,CONFIRMADO,2025-11-13 21:24:54
21229,9O1IU7,464,148,23B,CONFIRMADO,2025-10-30 04:24:54
21230,3WO1D1,335,148,27C,CONFIRMADO,2025-11-12 10:24:54
21231,8SQA7Q,164,148,10B,CANCELADO,2025-11-09 20:24:54
21232,9EW8ZT,327,148,8D,CANCELADO,2025-10-20 23:24:54
21233,EZDLAE,180,148,17C,EMITIDO,2025-11-12 11:24:54
21234,PX4RAB,478,148,24B,CONFIRMADO,2025-10-21 22:24:54
21235,135L5T,48,149,6B,CONFIRMADO,2025-11-13 18:24:54
21236,YKJBWO,181,149,7E,CONFIRMADO,2025-10-22 16:24:54
21237,K78QPO,422,149,3E,CONFIRMADO,2025-10-22 00:24:54
21238,CP30U8,371,149,17B,CONFIRMADO,2025-11-06 14:24:54
21239,PLASL1,435,149,22D,CONFIRMADO,2025-11-07 08:24:54
21240,VZ646I,382,149,20A,CONFIRMADO,2025-11-08 21:24:54
21241,FNE1T0,104,149,32A,CANCELADO,2025-11-01 12:24:54
21242,4A239Y,479,149,12B,CONFIRMADO,2025-11-03 06:24:54
21243,N1IZ2B,2,149,8D,CONFIRMADO,2025-11-13 13:24:54
21244,72A6FY,283,149,12F,CONFIRMADO,2025-11-08 23:24:54
21245,P3QVAI,463,149,2E,EMITIDO,2025-10-30 10:24:54
21246,T1TP8Q,205,149,32C,EMITIDO,2025-10-31 01:24:54
21247,4ZPK8J,419,149,13D,CONFIRMADO,2025-11-12 15:24:54
21248,79QPDR,485,149,20D,CONFIRMADO,2025-11-09 22:24:54
21249,9O6FZU,238,149,5A,EMITIDO,2025-10-22 18:24:54
21250,F806IG,245,149,9D,CONFIRMADO,2025-10-19 00:24:54
21251,101K0N,356,149,4A,CONFIRMADO,2025-10-20 15:24:54
21252,LCW9JN,498,149,5D,EMITIDO,2025-11-02 13:24:54
21253,TY6DZP,472,149,18A,CONFIRMADO,2025-10-28 22:24:54
21254,14TLW2,45,149,7C,CONFIRMADO,2025-10-20 10:24:54
21255,EJIIUU,436,149,12C,EMITIDO,2025-11-06 02:24:54
21256,2Q9YWZ,79,149,4C,CONFIRMADO,2025-11-03 04:24:54
21257,WRBXMC,100,149,14C,CONFIRMADO,2025-11-09 08:24:54
21258,3YAJSN,481,149,5F,CONFIRMADO,2025-10-19 09:24:54
21259,GILQPJ,273,149,21F,EMITIDO,2025-11-14 03:24:54
21260,07G6MW,178,149,26B,CONFIRMADO,2025-11-11 15:24:54
21261,URCS0X,375,149,31C,CONFIRMADO,2025-10-27 05:24:54
21262,JJ4TGX,426,149,4E,EMITIDO,2025-11-01 04:24:54
21263,1OPVK9,300,149,3D,CONFIRMADO,2025-10-25 09:24:54
21264,W19ZGH,119,149,26C,EMITIDO,2025-11-02 18:24:54
21265,2P3WVZ,277,149,19B,CONFIRMADO,2025-10-19 23:24:54
21266,AKZM8X,360,149,13B,CONFIRMADO,2025-11-04 06:24:54
21267,UFTIFD,197,149,30F,CONFIRMADO,2025-10-21 01:24:54
21268,DEUJ0W,471,149,32E,CONFIRMADO,2025-10-31 11:24:54
21269,LWJ1J8,191,149,12A,CONFIRMADO,2025-10-30 14:24:54
21270,4D5155,182,149,28D,CANCELADO,2025-11-08 20:24:54
21271,6630EO,32,149,4D,CANCELADO,2025-10-24 04:24:54
21272,N31648,174,149,23E,CONFIRMADO,2025-11-05 10:24:54
21273,Q3B0CG,199,149,5E,EMITIDO,2025-10-20 23:24:54
21274,5WWTM4,460,149,27E,EMITIDO,2025-11-09 14:24:54
21275,DQG48K,344,149,29E,CONFIRMADO,2025-10-21 07:24:54
21276,QNI9UD,230,149,1B,CONFIRMADO,2025-11-06 15:24:54
21277,PLRH4A,376,149,29C,CONFIRMADO,2025-11-11 12:24:54
